,MturkId,Userid,EmailId,TrainingPeriod,Trial,Condition,Decision,EmailType,Action,Confidence,ReactionTime,Correct
6015,ALKQPW0O9C98N,300552670,1238,Training,18,GPT-Plain,false,ham,2,4,3675,1
6016,A37XJVQF62ZYC,427883301,404,preTraining,9,Human-Plain,true,phishing,4,4,68231,1
6017,A1CPJ9Q4UQ0FZ3,334034460,862,Training,5,GPT-Plain,false,ham,4,1,4431,1
6018,A17PAE30BGBO1T,212000978,1279,Training,32,Human-GPT,false,ham,4,4,840,1
6019,ASF5V3K4IFP4K,33640705,1382,Training,40,GPT-Plain,false,ham,3,1,2567,1
6020,A2YC6PEMIRSOAA,534329621,1120,postTraining,1,Human-Plain,true,ham,4,4,2108,0
6021,A37XJVQF62ZYC,427883301,708,preTraining,10,Human-Plain,true,phishing,4,4,17947,1
6022,ALKQPW0O9C98N,300552670,1338,Training,19,GPT-Plain,false,ham,2,4,2820,1
6023,A2YC6PEMIRSOAA,534329621,244,postTraining,2,Human-Plain,true,phishing,4,4,10694,1
6024,A17PAE30BGBO1T,212000978,1263,Training,33,Human-GPT,false,ham,4,4,784,1
6025,A1SN7EOZUW5VP3,854172598,581,preTraining,6,GPT-Plain,false,phishing,1,3,57415,0
6026,AKJN72HW14WTR,431469382,1272,Training,5,Human-Plain,false,ham,3,3,253741,1
6027,A2YC6PEMIRSOAA,534329621,1144,postTraining,3,Human-Plain,false,ham,4,4,5115,1
6028,A1I7H6RDJS4EKN,525964194,1068,preTraining,7,Human-Plain,true,ham,3,4,63877,0
6029,A2H8PEGI28NKZD,364907802,1253,preTraining,6,GPT-GPT,false,ham,3,4,17990,1
6030,A17PAE30BGBO1T,212000978,1395,Training,34,Human-GPT,false,ham,4,4,1028,1
6031,A1CPJ9Q4UQ0FZ3,334034460,910,Training,6,GPT-Plain,false,ham,4,1,2331,1
6032,ALKQPW0O9C98N,300552670,1214,Training,20,GPT-Plain,false,ham,2,-1,3417,1
6033,A25P65MDPQTAWR,691072316,546,Training,9,Human-GPT,false,phishing,3,2,3790,0
6034,A2YC6PEMIRSOAA,534329621,1240,postTraining,4,Human-Plain,true,ham,4,4,11712,0
6035,A17PAE30BGBO1T,212000978,630,Training,35,Human-GPT,true,phishing,4,5,822,1
6036,ASF5V3K4IFP4K,33640705,1318,postTraining,1,GPT-Plain,false,ham,3,1,3709,1
6037,A2YC6PEMIRSOAA,534329621,224,postTraining,5,Human-Plain,true,phishing,4,4,11748,1
6038,A2H8PEGI28NKZD,364907802,1061,preTraining,7,GPT-GPT,true,ham,4,5,35679,0
6039,A3F2U9PTJ8RAU5,161974314,645,preTraining,4,GPT-GPT,true,phishing,2,5,93133,1
6040,A17PAE30BGBO1T,212000978,1387,Training,36,Human-GPT,true,ham,4,4,1009,0
6041,A2YC6PEMIRSOAA,534329621,1020,postTraining,6,Human-Plain,true,ham,4,4,4572,0
6042,A1SN7EOZUW5VP3,854172598,842,preTraining,7,GPT-Plain,false,ham,2,3,52848,1
6043,A1I7H6RDJS4EKN,525964194,268,preTraining,8,Human-Plain,false,phishing,4,3,76862,0
6044,ASF5V3K4IFP4K,33640705,1430,postTraining,2,GPT-Plain,false,ham,2,3,29819,1
6045,AKJN72HW14WTR,431469382,120,Training,6,Human-Plain,true,phishing,4,4,2759,1
6046,A2YC6PEMIRSOAA,534329621,1112,postTraining,7,Human-Plain,true,ham,4,4,8226,0
6047,A2H8PEGI28NKZD,364907802,209,preTraining,8,GPT-GPT,true,phishing,4,5,16489,1
6048,ALKQPW0O9C98N,300552670,1266,Training,21,GPT-Plain,false,ham,3,1,2299,1
6049,A1SN7EOZUW5VP3,854172598,1434,preTraining,8,GPT-Plain,false,ham,3,3,31291,1
6050,ASF5V3K4IFP4K,33640705,1322,postTraining,3,GPT-Plain,false,ham,2,1,19830,1
6051,A2YC6PEMIRSOAA,534329621,248,postTraining,8,Human-Plain,true,phishing,4,4,13584,1
6052,A17PAE30BGBO1T,212000978,859,Training,37,Human-GPT,false,ham,4,4,8011,1
6053,A1CPJ9Q4UQ0FZ3,334034460,310,Training,7,GPT-Plain,true,phishing,4,5,8657,1
6054,A37XJVQF62ZYC,427883301,1232,Training,1,Human-Plain,false,ham,3,4,4619,1
6055,ALKQPW0O9C98N,300552670,714,Training,22,GPT-Plain,true,phishing,4,4,2536,1
6056,A2H8PEGI28NKZD,364907802,965,preTraining,9,GPT-GPT,true,ham,4,5,18203,0
6057,ASF5V3K4IFP4K,33640705,786,postTraining,4,GPT-Plain,true,ham,2,4,12719,0
6058,A1SN7EOZUW5VP3,854172598,1358,preTraining,9,GPT-Plain,false,ham,3,3,12693,1
6059,A17PAE30BGBO1T,212000978,175,Training,38,Human-GPT,true,phishing,4,5,887,1
6060,AKJN72HW14WTR,431469382,428,Training,7,Human-Plain,true,phishing,4,4,2552,1
6061,ALKQPW0O9C98N,300552670,742,Training,23,GPT-Plain,true,phishing,3,4,2229,1
6062,ASF5V3K4IFP4K,33640705,366,postTraining,5,GPT-Plain,true,phishing,3,5,9650,1
6063,A2YC6PEMIRSOAA,534329621,408,postTraining,9,Human-Plain,true,phishing,4,4,8645,1
6064,A3F2U9PTJ8RAU5,161974314,1057,preTraining,5,GPT-GPT,false,ham,3,3,70168,1
6065,A17PAE30BGBO1T,212000978,199,Training,39,Human-GPT,true,phishing,4,4,985,1
6066,A25P65MDPQTAWR,691072316,711,Training,10,Human-GPT,false,phishing,4,0,58716,0
6067,A1SN7EOZUW5VP3,854172598,190,preTraining,10,GPT-Plain,true,phishing,1,3,17326,1
6068,ASF5V3K4IFP4K,33640705,814,postTraining,6,GPT-Plain,false,ham,3,1,11683,1
6069,A1I7H6RDJS4EKN,525964194,1128,preTraining,9,Human-Plain,true,ham,3,4,27413,0
6070,A17PAE30BGBO1T,212000978,935,Training,40,Human-GPT,false,ham,4,2,977,1
6071,AKJN72HW14WTR,431469382,220,Training,8,Human-Plain,true,phishing,4,4,2620,1
6072,ALKQPW0O9C98N,300552670,926,Training,24,GPT-Plain,true,ham,2,2,2154,0
6073,A2H8PEGI28NKZD,364907802,897,preTraining,10,GPT-GPT,false,ham,2,4,15408,1
6074,ASF5V3K4IFP4K,33640705,170,postTraining,7,GPT-Plain,true,phishing,3,5,17029,1
6075,A1W1WQI968TTQS,241944932,655,preTraining,1,Human-GPT,true,phishing,1,-1,2901,1
6076,A3F2U9PTJ8RAU5,161974314,576,preTraining,6,GPT-GPT,true,phishing,4,5,51947,1
6077,A25P65MDPQTAWR,691072316,707,Training,11,Human-GPT,true,phishing,3,0,3431,1
6078,A1CPJ9Q4UQ0FZ3,334034460,234,Training,8,GPT-Plain,true,phishing,3,5,2576,1
6079,ASF5V3K4IFP4K,33640705,1230,postTraining,8,GPT-Plain,false,ham,3,0,12031,1
6080,A1SN7EOZUW5VP3,854172598,1310,Training,1,GPT-Plain,false,ham,3,3,2719,1
6081,ALKQPW0O9C98N,300552670,786,Training,25,GPT-Plain,false,ham,2,3,2707,1
6082,A17PAE30BGBO1T,212000978,1187,postTraining,1,Human-GPT,false,ham,4,4,2611,1
6083,A1I7H6RDJS4EKN,525964194,1388,preTraining,10,Human-Plain,false,ham,3,3,60654,1
6084,ASF5V3K4IFP4K,33640705,386,postTraining,9,GPT-Plain,true,phishing,4,5,11598,1
6085,A2H8PEGI28NKZD,364907802,49,Training,1,GPT-GPT,true,phishing,4,5,6110,1
6086,AKJN72HW14WTR,431469382,812,Training,9,Human-Plain,false,ham,3,3,2638,1
6087,ALKQPW0O9C98N,300552670,1350,Training,26,GPT-Plain,false,ham,2,1,2598,1
6088,A17PAE30BGBO1T,212000978,939,postTraining,2,Human-GPT,false,ham,4,4,23641,1
6089,A1CPJ9Q4UQ0FZ3,334034460,166,Training,9,GPT-Plain,true,phishing,4,5,4034,1
6090,ASF5V3K4IFP4K,33640705,390,postTraining,10,GPT-Plain,false,phishing,3,0,10014,0
6091,A1W1WQI968TTQS,241944932,223,preTraining,2,Human-GPT,true,phishing,3,1,65890,1
6092,ALKQPW0O9C98N,300552670,50,Training,27,GPT-Plain,true,phishing,4,4,1561,1
6093,A2H8PEGI28NKZD,364907802,1089,Training,2,GPT-GPT,false,ham,4,4,5511,1
6094,A37XJVQF62ZYC,427883301,1184,Training,2,Human-Plain,false,ham,3,1,14655,1
6095,A17PAE30BGBO1T,212000978,391,postTraining,3,Human-GPT,true,phishing,4,4,8390,1
6096,A25P65MDPQTAWR,691072316,1127,Training,12,Human-GPT,true,ham,3,0,3230,0
6097,AKJN72HW14WTR,431469382,1228,Training,10,Human-Plain,false,ham,3,3,3057,1
6098,A1W1WQI968TTQS,241944932,215,preTraining,3,Human-GPT,true,phishing,3,2,9606,1
6099,A3F2U9PTJ8RAU5,161974314,789,preTraining,7,GPT-GPT,false,ham,3,1,31272,1
6100,A17PAE30BGBO1T,212000978,1279,postTraining,4,Human-GPT,false,ham,4,4,19791,1
6101,A1CPJ9Q4UQ0FZ3,334034460,302,Training,10,GPT-Plain,true,phishing,3,4,1592,1
6102,ALKQPW0O9C98N,300552670,1242,Training,28,GPT-Plain,false,ham,3,3,1993,1
6103,A17PAE30BGBO1T,212000978,771,postTraining,5,Human-GPT,false,ham,4,4,8102,1
6104,A1SN7EOZUW5VP3,854172598,541,Training,2,GPT-Plain,false,phishing,2,2,7864,0
6105,A1W1WQI968TTQS,241944932,831,preTraining,4,Human-GPT,true,ham,3,2,10279,0
6106,A3GWRDHAURRNK6,685187857,979,Training,8,Human-GPT,false,ham,4,0,180434,1
6107,A37XJVQF62ZYC,427883301,684,Training,3,Human-Plain,true,phishing,4,4,5741,1
6108,A1I7H6RDJS4EKN,525964194,404,Training,1,Human-Plain,true,phishing,4,5,5808,1
6109,A25P65MDPQTAWR,691072316,1419,Training,13,Human-GPT,true,ham,3,0,4650,0
6110,A17PAE30BGBO1T,212000978,903,postTraining,6,Human-GPT,false,ham,4,4,6614,1
6111,A1W1WQI968TTQS,241944932,1023,preTraining,5,Human-GPT,false,ham,3,2,12999,1
6112,A17PAE30BGBO1T,212000978,1239,postTraining,7,Human-GPT,false,ham,4,4,10293,1
6113,A2H8PEGI28NKZD,364907802,305,Training,3,GPT-GPT,true,phishing,4,5,6763,1
6114,A1CPJ9Q4UQ0FZ3,334034460,1354,Training,11,GPT-Plain,false,ham,4,4,1658,1
6115,A3F2U9PTJ8RAU5,161974314,484,preTraining,8,GPT-GPT,true,phishing,4,5,44655,1
6116,ALKQPW0O9C98N,300552670,934,Training,29,GPT-Plain,true,ham,2,2,1378,0
6117,A3GWRDHAURRNK6,685187857,983,Training,9,Human-GPT,false,ham,4,0,2582,1
6118,A1SN7EOZUW5VP3,854172598,146,Training,3,GPT-Plain,false,phishing,2,3,6115,0
6119,A1W1WQI968TTQS,241944932,1111,preTraining,6,Human-GPT,true,ham,3,2,12292,0
6120,A17PAE30BGBO1T,212000978,1191,postTraining,8,Human-GPT,false,ham,4,4,7680,1
6121,AKJN72HW14WTR,431469382,1384,Training,11,Human-Plain,false,ham,3,2,1989,1
6122,A1SN7EOZUW5VP3,854172598,1134,Training,4,GPT-Plain,false,ham,2,3,4931,1
6123,A25P65MDPQTAWR,691072316,955,Training,14,Human-GPT,true,ham,3,0,4897,0
6124,A1CPJ9Q4UQ0FZ3,334034460,90,Training,12,GPT-Plain,true,phishing,4,4,1321,1
6125,A2H8PEGI28NKZD,364907802,225,Training,4,GPT-GPT,true,phishing,4,5,8117,1
6126,A1W1WQI968TTQS,241944932,1339,preTraining,7,Human-GPT,true,ham,3,-1,10889,0
6127,ALKQPW0O9C98N,300552670,1342,Training,30,GPT-Plain,false,ham,2,4,2647,1
6128,A37XJVQF62ZYC,427883301,1144,Training,4,Human-Plain,false,ham,4,4,5366,1
6129,A3GWRDHAURRNK6,685187857,151,Training,10,Human-GPT,true,phishing,4,4,1341,1
6130,A1SN7EOZUW5VP3,854172598,1210,Training,5,GPT-Plain,false,ham,2,3,2180,1
6131,A17PAE30BGBO1T,212000978,622,postTraining,9,Human-GPT,true,phishing,4,5,9723,1
6132,A25P65MDPQTAWR,691072316,494,Training,15,Human-GPT,true,phishing,3,0,4034,1
6133,AKJN72HW14WTR,431469382,904,Training,12,Human-Plain,false,ham,4,1,2241,1
6134,A2H8PEGI28NKZD,364907802,797,Training,5,GPT-GPT,false,ham,4,4,1902,1
6135,A17PAE30BGBO1T,212000978,847,postTraining,10,Human-GPT,false,ham,4,1,24344,1
6136,ALKQPW0O9C98N,300552670,994,Training,31,GPT-Plain,false,ham,3,4,2041,1
6137,A1SN7EOZUW5VP3,854172598,66,Training,6,GPT-Plain,true,phishing,2,3,2317,1
6138,A3GWRDHAURRNK6,685187857,651,Training,11,Human-GPT,true,phishing,4,4,1989,1
6139,A25P65MDPQTAWR,691072316,1391,Training,16,Human-GPT,false,ham,3,0,4477,1
6140,A1CPJ9Q4UQ0FZ3,334034460,1138,Training,13,GPT-Plain,false,ham,4,4,1667,1
6141,A1W1WQI968TTQS,241944932,31,preTraining,8,Human-GPT,true,phishing,4,2,28324,1
6142,A3F2U9PTJ8RAU5,161974314,381,preTraining,9,GPT-GPT,true,phishing,3,-1,33662,1
6143,A1W1WQI968TTQS,241944932,454,preTraining,9,Human-GPT,true,phishing,2,1,13134,1
6144,ALKQPW0O9C98N,300552670,1262,Training,32,GPT-Plain,false,ham,2,4,1515,1
6145,A2H8PEGI28NKZD,364907802,145,Training,6,GPT-GPT,false,phishing,4,4,3573,0
6146,A25P65MDPQTAWR,691072316,1235,Training,17,Human-GPT,false,ham,4,0,3471,1
6147,A37XJVQF62ZYC,427883301,980,Training,5,Human-Plain,false,ham,4,4,3621,1
6148,A1SN7EOZUW5VP3,854172598,1018,Training,7,GPT-Plain,false,ham,2,2,3501,1
6149,A1W1WQI968TTQS,241944932,347,preTraining,10,Human-GPT,true,phishing,2,4,10608,1
6150,A1I7H6RDJS4EKN,525964194,748,Training,2,Human-Plain,true,phishing,4,5,13334,1
6151,ALKQPW0O9C98N,300552670,86,Training,33,GPT-Plain,true,phishing,4,4,1988,1
6152,A3GWRDHAURRNK6,685187857,131,Training,12,Human-GPT,true,phishing,4,4,1892,1
6153,AKJN72HW14WTR,431469382,672,Training,13,Human-Plain,true,phishing,4,3,2079,1
6154,A2H8PEGI28NKZD,364907802,21,Training,7,GPT-GPT,true,phishing,4,5,3013,1
6155,A25P65MDPQTAWR,691072316,1407,Training,18,Human-GPT,false,ham,4,0,5377,1
6156,A3F2U9PTJ8RAU5,161974314,1305,preTraining,10,GPT-GPT,false,ham,4,4,55647,1
6157,A1SN7EOZUW5VP3,854172598,1066,Training,8,GPT-Plain,false,ham,2,3,2670,1
6158,A25P65MDPQTAWR,691072316,191,Training,19,Human-GPT,false,phishing,3,1,4136,0
6159,A3GWRDHAURRNK6,685187857,911,Training,13,Human-GPT,false,ham,4,4,1791,1
6160,ALKQPW0O9C98N,300552670,114,Training,34,GPT-Plain,true,phishing,3,2,1710,1
6161,A2H8PEGI28NKZD,364907802,981,Training,8,GPT-GPT,false,ham,4,4,1303,1
6162,A1W1WQI968TTQS,241944932,983,Training,1,Human-GPT,true,ham,3,2,2556,0
6163,AKJN72HW14WTR,431469382,772,Training,14,Human-Plain,false,ham,3,0,2423,1
6164,A1CPJ9Q4UQ0FZ3,334034460,1270,Training,14,GPT-Plain,true,ham,4,4,1791,0
6165,A1SN7EOZUW5VP3,854172598,290,Training,9,GPT-Plain,true,phishing,2,3,2591,1
6166,A37XJVQF62ZYC,427883301,792,Training,6,Human-Plain,false,ham,4,1,4741,1
6167,A3GWRDHAURRNK6,685187857,546,Training,14,Human-GPT,true,phishing,4,4,1355,1
6168,A1O57ULEBAMV5B,792267766,719,preTraining,1,Human-GPT,true,phishing,3,1,2228,1
6169,ALKQPW0O9C98N,300552670,290,Training,35,GPT-Plain,true,phishing,3,4,1757,1
6170,A2H8PEGI28NKZD,364907802,17,Training,9,GPT-GPT,true,phishing,4,5,1771,1
6171,A25P65MDPQTAWR,691072316,351,Training,20,Human-GPT,false,phishing,3,-1,3091,0
6172,A1O57ULEBAMV5B,792267766,443,preTraining,2,Human-GPT,true,phishing,4,1,39293,1
6173,A1W1WQI968TTQS,241944932,1163,Training,2,Human-GPT,true,ham,3,5,5774,0
6174,A1O57ULEBAMV5B,792267766,447,preTraining,3,Human-GPT,true,phishing,2,0,5971,1
6175,A1CPJ9Q4UQ0FZ3,334034460,1446,Training,15,GPT-Plain,false,ham,4,4,5010,1
6176,A2H8PEGI28NKZD,364907802,813,Training,10,GPT-GPT,false,ham,4,4,1850,1
6177,A1O57ULEBAMV5B,792267766,1043,preTraining,4,Human-GPT,true,ham,3,1,6838,0
6178,A3F2U9PTJ8RAU5,161974314,1217,Training,1,GPT-GPT,false,ham,4,4,11684,1
6179,ALKQPW0O9C98N,300552670,694,Training,36,GPT-Plain,true,phishing,3,4,1485,1
6180,A1O57ULEBAMV5B,792267766,331,preTraining,5,Human-GPT,true,phishing,3,1,6619,1
6181,A1W1WQI968TTQS,241944932,1291,Training,3,Human-GPT,true,ham,3,0,5271,0
6182,A1SN7EOZUW5VP3,854172598,1386,Training,10,GPT-Plain,false,ham,2,3,2201,1
6183,A25P65MDPQTAWR,691072316,943,Training,21,Human-GPT,true,ham,2,0,6711,0
6184,A1O57ULEBAMV5B,792267766,1139,preTraining,6,Human-GPT,true,ham,3,3,9174,0
6185,A2H8PEGI28NKZD,364907802,985,Training,11,GPT-GPT,true,ham,4,5,2044,0
6186,AKJN72HW14WTR,431469382,463,Training,15,Human-Plain,true,phishing,3,2,2427,1
6187,A1O57ULEBAMV5B,792267766,1015,preTraining,7,Human-GPT,true,ham,3,3,7506,0
6188,ALKQPW0O9C98N,300552670,670,Training,37,GPT-Plain,true,phishing,3,3,1580,1
6189,A1W1WQI968TTQS,241944932,999,Training,4,Human-GPT,true,ham,3,5,6447,0
6190,A1O57ULEBAMV5B,792267766,1011,preTraining,8,Human-GPT,true,ham,4,0,7195,0
6191,A1SN7EOZUW5VP3,854172598,1382,Training,11,GPT-Plain,false,ham,2,3,2807,1
6192,A3GWRDHAURRNK6,685187857,859,Training,15,Human-GPT,false,ham,3,0,3887,1
6193,A37XJVQF62ZYC,427883301,1148,Training,7,Human-Plain,true,ham,4,4,5491,0
6194,A1O57ULEBAMV5B,792267766,1403,preTraining,9,Human-GPT,true,ham,3,1,7051,0
6195,A2H8PEGI28NKZD,364907802,1457,Training,12,GPT-GPT,false,ham,4,4,9673,1
6196,A1I7H6RDJS4EKN,525964194,972,Training,3,Human-Plain,true,ham,3,4,4270,0
6197,A1O57ULEBAMV5B,792267766,659,preTraining,10,Human-GPT,true,phishing,3,1,5912,1
6198,A3GWRDHAURRNK6,685187857,227,Training,16,Human-GPT,true,phishing,4,4,1268,1
6199,ALKQPW0O9C98N,300552670,434,Training,38,GPT-Plain,true,phishing,3,2,1629,1
6200,A2YC6PEMIRSOAA,534329621,1320,postTraining,10,Human-Plain,true,ham,4,4,21451,0
6201,A1O57ULEBAMV5B,792267766,875,Training,1,Human-GPT,true,ham,3,3,1472,0
6202,A2H8PEGI28NKZD,364907802,129,Training,13,GPT-GPT,true,phishing,4,5,1370,1
6203,A37XJVQF62ZYC,427883301,228,Training,8,Human-Plain,true,phishing,4,4,5491,1
6204,A1W1WQI968TTQS,241944932,1055,Training,5,Human-GPT,true,ham,3,1,14919,0
6205,A3GWRDHAURRNK6,685187857,1139,Training,17,Human-GPT,false,ham,4,4,1483,1
6206,A1CPJ9Q4UQ0FZ3,334034460,986,Training,16,GPT-Plain,false,ham,4,2,1652,1
6207,ALKQPW0O9C98N,300552670,334,Training,39,GPT-Plain,true,phishing,4,4,1491,1
6208,A1O57ULEBAMV5B,792267766,751,Training,2,Human-GPT,true,phishing,3,3,3009,1
6209,A1SN7EOZUW5VP3,854172598,218,Training,12,GPT-Plain,true,phishing,2,3,2209,1
6210,A1O57ULEBAMV5B,792267766,51,Training,3,Human-GPT,true,phishing,4,3,1417,1
6211,A2H8PEGI28NKZD,364907802,1341,Training,14,GPT-GPT,false,ham,4,4,2343,1
6212,AKJN72HW14WTR,431469382,1124,Training,16,Human-Plain,false,ham,3,2,3652,1
6213,A3F2U9PTJ8RAU5,161974314,889,Training,2,GPT-GPT,false,ham,2,4,14545,1
6214,ALKQPW0O9C98N,300552670,1218,Training,40,GPT-Plain,false,ham,3,4,1434,1
6215,A25P65MDPQTAWR,691072316,371,Training,22,Human-GPT,true,phishing,4,1,44704,1
6216,A1W1WQI968TTQS,241944932,578,Training,6,Human-GPT,true,phishing,3,2,10644,1
6217,A1CPJ9Q4UQ0FZ3,334034460,581,Training,17,GPT-Plain,false,phishing,4,4,2554,0
6218,A2H8PEGI28NKZD,364907802,528,Training,15,GPT-GPT,true,phishing,4,5,2291,1
6219,A1SN7EOZUW5VP3,854172598,186,Training,13,GPT-Plain,true,phishing,2,3,2452,1
6220,A1O57ULEBAMV5B,792267766,530,Training,4,Human-GPT,true,phishing,2,1,11813,1
6221,A1I7H6RDJS4EKN,525964194,1120,Training,4,Human-Plain,false,ham,4,3,7332,1
6222,A25P65MDPQTAWR,691072316,1439,Training,23,Human-GPT,true,ham,3,0,2419,0
6223,A37XJVQF62ZYC,427883301,708,Training,9,Human-Plain,true,phishing,4,4,3722,1
6224,A1O57ULEBAMV5B,792267766,606,Training,5,Human-GPT,true,phishing,3,0,4618,1
6225,A2H8PEGI28NKZD,364907802,1449,Training,16,GPT-GPT,false,ham,4,4,1646,1
6226,ALKQPW0O9C98N,300552670,1454,postTraining,1,GPT-Plain,false,ham,3,4,3336,1
6227,A1SN7EOZUW5VP3,854172598,970,Training,14,GPT-Plain,false,ham,2,3,2352,1
6228,A1W1WQI968TTQS,241944932,327,Training,7,Human-GPT,true,phishing,2,0,6425,1
6229,A1O57ULEBAMV5B,792267766,651,Training,6,Human-GPT,true,phishing,4,3,3252,1
6230,A1CPJ9Q4UQ0FZ3,334034460,286,Training,18,GPT-Plain,true,phishing,4,4,8687,1
6231,AKJN72HW14WTR,431469382,256,Training,17,Human-Plain,true,phishing,4,2,1660,1
6232,A3GWRDHAURRNK6,685187857,1443,Training,18,Human-GPT,false,ham,4,0,1744,1
6233,A3F2U9PTJ8RAU5,161974314,205,Training,3,GPT-GPT,true,phishing,4,-1,8102,1
6234,ALKQPW0O9C98N,300552670,1042,postTraining,2,GPT-Plain,false,ham,3,3,18537,1
6235,AKJN72HW14WTR,431469382,660,Training,18,Human-Plain,true,phishing,4,4,1538,1
6236,A1W1WQI968TTQS,241944932,739,Training,8,Human-GPT,true,phishing,3,1,6328,1
6237,A25P65MDPQTAWR,691072316,251,Training,24,Human-GPT,false,phishing,3,0,7157,0
6238,A1O57ULEBAMV5B,792267766,15,Training,7,Human-GPT,true,phishing,4,1,13408,1
6239,A1CPJ9Q4UQ0FZ3,334034460,98,Training,19,GPT-Plain,true,phishing,4,5,1559,1
6240,A2H8PEGI28NKZD,364907802,845,Training,17,GPT-GPT,true,ham,4,5,1904,0
6241,A37XJVQF62ZYC,427883301,1136,Training,10,Human-Plain,false,ham,4,4,4245,1
6242,ALKQPW0O9C98N,300552670,1286,postTraining,3,GPT-Plain,false,ham,3,4,17278,1
6243,A1O57ULEBAMV5B,792267766,1215,Training,8,Human-GPT,true,ham,3,1,3930,0
6244,A1I7H6RDJS4EKN,525964194,1156,Training,5,Human-Plain,false,ham,4,1,6133,1
6245,A1W1WQI968TTQS,241944932,1271,Training,9,Human-GPT,true,ham,2,0,5115,0
6246,A1O57ULEBAMV5B,792267766,271,Training,9,Human-GPT,true,phishing,4,0,3118,1
6247,A2H8PEGI28NKZD,364907802,1005,Training,18,GPT-GPT,false,ham,4,4,1639,1
6248,A25P65MDPQTAWR,691072316,1299,Training,25,Human-GPT,false,ham,2,2,3479,1
6249,AKJN72HW14WTR,431469382,1244,Training,19,Human-Plain,false,ham,4,3,1824,1
6250,A1O57ULEBAMV5B,792267766,951,Training,10,Human-GPT,true,ham,3,1,1297,0
6251,A1SN7EOZUW5VP3,854172598,354,Training,15,GPT-Plain,true,phishing,1,3,2662,1
6252,A1W1WQI968TTQS,241944932,679,Training,10,Human-GPT,true,phishing,3,1,4177,1
6253,A1O57ULEBAMV5B,792267766,1171,Training,11,Human-GPT,true,ham,4,1,1477,0
6254,A2H8PEGI28NKZD,364907802,213,Training,19,GPT-GPT,true,phishing,4,5,1445,1
6255,A3GWRDHAURRNK6,685187857,831,Training,19,Human-GPT,true,ham,4,4,2229,0
6256,A1O57ULEBAMV5B,792267766,295,Training,12,Human-GPT,true,phishing,3,3,1616,1
6257,ALKQPW0O9C98N,300552670,1170,postTraining,4,GPT-Plain,false,ham,1,4,14204,1
6258,A3F2U9PTJ8RAU5,161974314,1321,Training,4,GPT-GPT,false,ham,4,4,7817,1
6259,A1O57ULEBAMV5B,792267766,558,Training,13,Human-GPT,true,phishing,2,4,1371,1
6260,A1W1WQI968TTQS,241944932,143,Training,11,Human-GPT,true,phishing,3,0,6317,1
6261,A1O57ULEBAMV5B,792267766,267,Training,14,Human-GPT,true,phishing,3,1,1532,1
6262,A1SN7EOZUW5VP3,854172598,334,Training,16,GPT-Plain,true,phishing,4,3,18498,1
6263,A3GWRDHAURRNK6,685187857,1227,Training,20,Human-GPT,false,ham,4,4,1991,1
6264,ALKQPW0O9C98N,300552670,509,postTraining,5,GPT-Plain,false,phishing,3,3,35909,0
6265,AKJN72HW14WTR,431469382,852,Training,20,Human-Plain,true,ham,3,0,1528,0
6266,A2H8PEGI28NKZD,364907802,1149,Training,20,GPT-GPT,true,ham,2,5,1322,0
6267,A1O57ULEBAMV5B,792267766,1011,Training,15,Human-GPT,true,ham,3,1,2265,0
6268,A1CPJ9Q4UQ0FZ3,334034460,274,Training,20,GPT-Plain,true,phishing,4,5,1329,1
6269,A37XJVQF62ZYC,427883301,60,Training,11,Human-Plain,true,phishing,4,4,4655,1
6270,A1SN7EOZUW5VP3,854172598,1214,Training,17,GPT-Plain,false,ham,4,3,2193,1
6271,A2H8PEGI28NKZD,364907802,373,Training,21,GPT-GPT,true,phishing,4,5,1480,1
6272,A1W1WQI968TTQS,241944932,23,Training,12,Human-GPT,true,phishing,2,2,8686,1
6273,A25P65MDPQTAWR,691072316,1187,Training,26,Human-GPT,true,ham,3,0,4338,0
6274,A3GWRDHAURRNK6,685187857,1147,Training,21,Human-GPT,false,ham,4,0,1166,1
6275,A1O57ULEBAMV5B,792267766,95,Training,16,Human-GPT,true,phishing,4,0,2185,1
6276,A1CPJ9Q4UQ0FZ3,334034460,818,Training,21,GPT-Plain,false,ham,4,4,2119,1
6277,A1SN7EOZUW5VP3,854172598,94,Training,18,GPT-Plain,true,phishing,4,3,2527,1
6278,A2H8PEGI28NKZD,364907802,1409,Training,22,GPT-GPT,false,ham,4,4,2056,1
6279,AKJN72HW14WTR,431469382,503,Training,21,Human-Plain,false,phishing,4,3,1526,0
6280,ALKQPW0O9C98N,300552670,762,postTraining,6,GPT-Plain,false,ham,2,3,14986,1
6281,A1O57ULEBAMV5B,792267766,1363,Training,17,Human-GPT,true,ham,3,0,1285,0
6282,A3F2U9PTJ8RAU5,161974314,681,Training,5,GPT-GPT,true,phishing,3,5,5365,1
6283,A1W1WQI968TTQS,241944932,663,Training,13,Human-GPT,true,phishing,3,2,5833,1
6284,A2H8PEGI28NKZD,364907802,1153,Training,23,GPT-GPT,false,ham,4,4,1398,1
6285,A37XJVQF62ZYC,427883301,1024,Training,12,Human-Plain,false,ham,4,4,4668,1
6286,A1CPJ9Q4UQ0FZ3,334034460,473,Training,22,GPT-Plain,true,phishing,4,4,1622,1
6287,A1O57ULEBAMV5B,792267766,835,Training,18,Human-GPT,true,ham,3,0,1404,0
