UserId,Experiment,ExperimentCondition,EmailId,PhaseTrial,Decision,EmailType,PhaseValue,Confidence,EmailAction,ReactionTime,Correct
33640705,1,GPT-4 Written Plain Styled,1358.0,8,true,ham,Training,3,5,11280,0
685187857,1,Human Written GPT-4 Styled,1039.0,1,false,ham,preTraining,3,4,21922,1
534329621,1,Human Written Plain Styled,320.0,1,true,phishing,Training,4,4,10072,1
334034460,1,GPT-4 Written Plain Styled,609.0,3,true,phishing,preTraining,4,5,33810,1
300552670,1,GPT-4 Written Plain Styled,1382.0,9,false,ham,preTraining,3,4,21100,1
212000978,1,Human Written GPT-4 Styled,1351.0,2,false,ham,Training,4,4,20748,1
427883301,1,Human Written Plain Styled,1224.0,1,false,ham,preTraining,3,4,39666,1
321867955,1,GPT-4 Written Plain Styled,786.0,9,true,ham,Training,3,1,6209,0
33640705,1,GPT-4 Written Plain Styled,378.0,7,true,phishing,Training,3,4,11951,1
691072316,1,Human Written GPT-4 Styled,739.0,2,false,phishing,preTraining,2,0,47173,0
534329621,1,Human Written Plain Styled,1372.0,10,true,ham,preTraining,4,4,9047,0
321867955,1,GPT-4 Written Plain Styled,94.0,8,true,phishing,Training,3,1,11282,1
33640705,1,GPT-4 Written Plain Styled,1022.0,6,false,ham,Training,3,0,14012,1
534329621,1,Human Written Plain Styled,547.0,9,true,phishing,preTraining,4,4,19970,1
300552670,1,GPT-4 Written Plain Styled,250.0,8,true,phishing,preTraining,3,4,31256,1
321867955,1,GPT-4 Written Plain Styled,1442.0,7,true,ham,Training,2,3,10433,0
212000978,1,Human Written GPT-4 Styled,771.0,1,false,ham,Training,4,1,25127,1
534329621,1,Human Written Plain Styled,1000.0,8,true,ham,preTraining,3,4,14459,0
33640705,1,GPT-4 Written Plain Styled,318.0,5,true,phishing,Training,2,4,11744,1
321867955,1,GPT-4 Written Plain Styled,394.0,6,true,phishing,Training,3,0,9072,1
300552670,1,GPT-4 Written Plain Styled,734.0,7,true,phishing,preTraining,3,2,26404,1
431469382,1,Human Written Plain Styled,1116.0,8,true,ham,preTraining,4,4,65682,0
334034460,1,GPT-4 Written Plain Styled,966.0,2,true,ham,preTraining,2,4,59552,0
33640705,1,GPT-4 Written Plain Styled,426.0,4,true,phishing,Training,3,4,9609,1
534329621,1,Human Written Plain Styled,1088.0,7,true,ham,preTraining,3,4,33341,0
321867955,1,GPT-4 Written Plain Styled,1422.0,5,true,ham,Training,3,0,9107,0
691072316,1,Human Written GPT-4 Styled,423.0,1,true,phishing,preTraining,4,2,38505,1
33640705,1,GPT-4 Written Plain Styled,1158.0,3,true,ham,Training,2,4,13306,0
534329621,1,Human Written Plain Styled,780.0,6,false,ham,preTraining,4,4,10008,1
321867955,1,GPT-4 Written Plain Styled,14.0,4,true,phishing,Training,3,3,11249,1
431469382,1,Human Written Plain Styled,388.0,7,true,phishing,preTraining,3,5,42586,1
212000978,1,Human Written GPT-4 Styled,743.0,10,false,phishing,preTraining,1,4,13607,0
894317438,1,GPT-4 Written GPT-4 Styled,1381.0,21,true,ham,Training,1,1,7297,0
300552670,1,GPT-4 Written Plain Styled,786.0,6,false,ham,preTraining,3,3,29182,1
334034460,1,GPT-4 Written Plain Styled,1258.0,1,true,ham,preTraining,2,4,44376,0
894317438,1,GPT-4 Written GPT-4 Styled,653.0,20,true,phishing,Training,0,1,13062,1
33640705,1,GPT-4 Written Plain Styled,1042.0,2,true,ham,Training,2,4,10695,0
321867955,1,GPT-4 Written Plain Styled,418.0,3,true,phishing,Training,4,0,4393,1
321867955,1,GPT-4 Written Plain Styled,318.0,2,true,phishing,Training,4,1,8730,1
33640705,1,GPT-4 Written Plain Styled,609.0,1,true,phishing,Training,4,4,12256,1
894317438,1,GPT-4 Written GPT-4 Styled,1249.0,19,true,ham,Training,4,0,10575,0
212000978,1,Human Written GPT-4 Styled,991.0,9,false,ham,preTraining,4,4,19621,1
534329621,1,Human Written Plain Styled,467.0,5,true,phishing,preTraining,4,4,16939,1
321867955,1,GPT-4 Written Plain Styled,890.0,1,true,ham,Training,3,1,40264,0
300552670,1,GPT-4 Written Plain Styled,330.0,5,true,phishing,preTraining,2,4,64013,1
534329621,1,Human Written Plain Styled,1388.0,4,true,ham,preTraining,4,4,37353,0
212000978,1,Human Written GPT-4 Styled,891.0,8,false,ham,preTraining,4,4,12540,1
894317438,1,GPT-4 Written GPT-4 Styled,628.0,18,true,phishing,Training,3,0,6220,1
33640705,1,GPT-4 Written Plain Styled,102.0,10,true,phishing,preTraining,4,5,28078,1
894317438,1,GPT-4 Written GPT-4 Styled,1145.0,17,true,ham,Training,2,1,6686,0
534329621,1,Human Written Plain Styled,808.0,3,false,ham,preTraining,3,0,27911,1
894317438,1,GPT-4 Written GPT-4 Styled,69.0,16,true,phishing,Training,3,2,14113,1
300552670,1,GPT-4 Written Plain Styled,497.0,4,true,phishing,preTraining,2,2,23969,1
212000978,1,Human Written GPT-4 Styled,779.0,7,false,ham,preTraining,4,1,58094,1
33640705,1,GPT-4 Written Plain Styled,1154.0,9,true,ham,preTraining,2,4,12194,0
431469382,1,Human Written Plain Styled,1168.0,6,false,ham,preTraining,4,0,91167,1
894317438,1,GPT-4 Written GPT-4 Styled,925.0,15,true,ham,Training,2,1,14155,0
212000978,1,Human Written GPT-4 Styled,727.0,6,false,phishing,preTraining,4,3,24389,0
321867955,1,GPT-4 Written Plain Styled,1190.0,10,false,ham,preTraining,3,1,29268,1
894317438,1,GPT-4 Written GPT-4 Styled,1293.0,14,true,ham,Training,4,5,11009,0
33640705,1,GPT-4 Written Plain Styled,990.0,8,true,ham,preTraining,3,4,20185,0
321867955,1,GPT-4 Written Plain Styled,838.0,9,true,ham,preTraining,3,1,14835,0
534329621,1,Human Written Plain Styled,372.0,2,true,phishing,preTraining,4,4,56726,1
33640705,1,GPT-4 Written Plain Styled,182.0,7,true,phishing,preTraining,3,4,12514,1
894317438,1,GPT-4 Written GPT-4 Styled,29.0,13,true,phishing,Training,3,1,5153,1
431469382,1,Human Written Plain Styled,780.0,5,false,ham,preTraining,3,2,38171,1
894317438,1,GPT-4 Written GPT-4 Styled,1209.0,12,true,ham,Training,3,0,6416,0
894317438,1,GPT-4 Written GPT-4 Styled,1157.0,11,true,ham,Training,3,1,5596,0
321867955,1,GPT-4 Written Plain Styled,802.0,8,true,ham,preTraining,3,3,6559,0
534329621,1,Human Written Plain Styled,912.0,1,true,ham,preTraining,4,4,9007,0
33640705,1,GPT-4 Written Plain Styled,74.0,6,true,phishing,preTraining,3,4,24424,1
300552670,1,GPT-4 Written Plain Styled,1082.0,3,false,ham,preTraining,3,4,20300,1
894317438,1,GPT-4 Written GPT-4 Styled,616.0,10,true,phishing,Training,2,0,6545,1
212000978,1,Human Written GPT-4 Styled,1207.0,5,false,ham,preTraining,4,4,14798,1
894317438,1,GPT-4 Written GPT-4 Styled,689.0,9,true,phishing,Training,3,1,39526,1
33640705,1,GPT-4 Written Plain Styled,166.0,5,true,phishing,preTraining,2,4,14894,1
321867955,1,GPT-4 Written Plain Styled,1034.0,7,true,ham,preTraining,4,5,7460,0
321867955,1,GPT-4 Written Plain Styled,102.0,6,true,phishing,preTraining,3,4,7792,1
300552670,1,GPT-4 Written Plain Styled,521.0,2,true,phishing,preTraining,4,4,38605,1
321867955,1,GPT-4 Written Plain Styled,166.0,5,true,phishing,preTraining,3,3,8450,1
212000978,1,Human Written GPT-4 Styled,59.0,4,true,phishing,preTraining,4,5,44281,1
321867955,1,GPT-4 Written Plain Styled,198.0,4,true,phishing,preTraining,4,1,6377,1
33640705,1,GPT-4 Written Plain Styled,858.0,4,true,ham,preTraining,4,4,18765,0
321867955,1,GPT-4 Written Plain Styled,190.0,3,true,phishing,preTraining,3,0,6381,1
300552670,1,GPT-4 Written Plain Styled,1330.0,1,false,ham,preTraining,3,4,26383,1
212000978,1,Human Written GPT-4 Styled,1051.0,3,false,ham,preTraining,4,0,11792,1
321867955,1,GPT-4 Written Plain Styled,866.0,2,true,ham,preTraining,4,2,6858,0
894317438,1,GPT-4 Written GPT-4 Styled,721.0,8,true,phishing,Training,3,5,15339,1
33640705,1,GPT-4 Written Plain Styled,410.0,3,true,phishing,preTraining,3,4,29536,1
321867955,1,GPT-4 Written Plain Styled,122.0,1,true,phishing,preTraining,3,1,15631,1
562112366,1,Human Written GPT-4 Styled,203.0,10,false,phishing,postTraining,3,2,10999,0
33640705,1,GPT-4 Written Plain Styled,1010.0,2,false,ham,preTraining,3,0,30614,1
431469382,1,Human Written Plain Styled,471.0,4,true,phishing,preTraining,4,4,27902,1
562112366,1,Human Written GPT-4 Styled,239.0,9,true,phishing,postTraining,3,1,13694,1
562112366,1,Human Written GPT-4 Styled,323.0,8,false,phishing,postTraining,2,2,14563,0
894317438,1,GPT-4 Written GPT-4 Styled,413.0,7,true,phishing,Training,3,0,10575,1
212000978,1,Human Written GPT-4 Styled,379.0,2,true,phishing,preTraining,4,5,48409,1
33640705,1,GPT-4 Written Plain Styled,1422.0,1,false,ham,preTraining,3,1,15452,1
562112366,1,Human Written GPT-4 Styled,871.0,7,false,ham,postTraining,3,1,26441,1
212000978,1,Human Written GPT-4 Styled,498.0,1,true,phishing,preTraining,4,5,11918,1
894317438,1,GPT-4 Written GPT-4 Styled,1301.0,6,true,ham,Training,2,2,10945,0
431469382,1,Human Written Plain Styled,916.0,3,true,ham,preTraining,3,2,136298,0
562112366,1,Human Written GPT-4 Styled,123.0,6,false,phishing,postTraining,2,1,12150,0
894317438,1,GPT-4 Written GPT-4 Styled,221.0,5,true,phishing,Training,3,0,20060,1
431469382,1,Human Written Plain Styled,1040.0,2,true,ham,preTraining,3,3,132933,0
894317438,1,GPT-4 Written GPT-4 Styled,1053.0,4,true,ham,Training,2,3,6754,0
562112366,1,Human Written GPT-4 Styled,3.0,5,true,phishing,postTraining,2,0,12112,1
562112366,1,Human Written GPT-4 Styled,679.0,4,false,phishing,postTraining,4,0,8096,0
894317438,1,GPT-4 Written GPT-4 Styled,761.0,3,true,ham,Training,4,3,10968,0
562112366,1,Human Written GPT-4 Styled,171.0,3,true,phishing,postTraining,3,1,8400,1
894317438,1,GPT-4 Written GPT-4 Styled,673.0,2,true,phishing,Training,4,0,31744,1
562112366,1,Human Written GPT-4 Styled,71.0,2,true,phishing,postTraining,3,2,8092,1
562112366,1,Human Written GPT-4 Styled,891.0,1,false,ham,postTraining,3,1,1519,1
562112366,1,Human Written GPT-4 Styled,1055.0,40,true,ham,Training,3,1,17756,0
894317438,1,GPT-4 Written GPT-4 Styled,153.0,1,true,phishing,Training,3,0,14573,1
562112366,1,Human Written GPT-4 Styled,867.0,39,false,ham,Training,2,0,10839,1
562112366,1,Human Written GPT-4 Styled,443.0,38,true,phishing,Training,3,3,9133,1
894317438,1,GPT-4 Written GPT-4 Styled,1045.0,10,true,ham,preTraining,2,3,18529,0
562112366,1,Human Written GPT-4 Styled,1107.0,37,true,ham,Training,2,1,13218,0
562112366,1,Human Written GPT-4 Styled,1407.0,36,true,ham,Training,3,3,10799,0
431469382,1,Human Written Plain Styled,884.0,1,false,ham,preTraining,4,2,21310,1
562112366,1,Human Written GPT-4 Styled,506.0,35,true,phishing,Training,2,2,11269,1
894317438,1,GPT-4 Written GPT-4 Styled,201.0,9,true,phishing,preTraining,3,0,14586,1
562112366,1,Human Written GPT-4 Styled,1339.0,34,false,ham,Training,4,0,8673,1
562112366,1,Human Written GPT-4 Styled,227.0,33,true,phishing,Training,3,3,13693,1
894317438,1,GPT-4 Written GPT-4 Styled,612.0,8,true,phishing,preTraining,3,0,9559,1
894317438,1,GPT-4 Written GPT-4 Styled,713.0,7,true,phishing,preTraining,2,3,10798,1
562112366,1,Human Written GPT-4 Styled,1367.0,32,false,ham,Training,3,2,17593,1
894317438,1,GPT-4 Written GPT-4 Styled,233.0,6,true,phishing,preTraining,3,0,14729,1
894317438,1,GPT-4 Written GPT-4 Styled,1073.0,5,true,ham,preTraining,4,0,10647,0
562112366,1,Human Written GPT-4 Styled,1327.0,31,true,ham,Training,3,3,14606,0
894317438,1,GPT-4 Written GPT-4 Styled,117.0,4,true,phishing,preTraining,4,1,28391,1
562112366,1,Human Written GPT-4 Styled,655.0,30,false,phishing,Training,3,2,14982,0
894317438,1,GPT-4 Written GPT-4 Styled,1413.0,3,true,ham,preTraining,3,2,18750,0
562112366,1,Human Written GPT-4 Styled,295.0,29,true,phishing,Training,3,3,14981,1
894317438,1,GPT-4 Written GPT-4 Styled,512.0,2,true,phishing,preTraining,2,3,56035,1
562112366,1,Human Written GPT-4 Styled,1099.0,28,false,ham,Training,3,2,9549,1
894317438,1,GPT-4 Written GPT-4 Styled,1153.0,1,true,ham,preTraining,3,0,3600,0
562112366,1,Human Written GPT-4 Styled,903.0,27,true,ham,Training,3,2,9541,0
562112366,1,Human Written GPT-4 Styled,147.0,26,false,phishing,Training,4,1,10674,0
562112366,1,Human Written GPT-4 Styled,911.0,25,true,ham,Training,3,2,12108,0
25461255,1,GPT-4 Written Plain Styled,1254.0,10,false,ham,postTraining,3,4,11859,1
25461255,1,GPT-4 Written Plain Styled,438.0,9,true,phishing,postTraining,3,5,9314,1
562112366,1,Human Written GPT-4 Styled,199.0,24,true,phishing,Training,4,1,7177,1
25461255,1,GPT-4 Written Plain Styled,1410.0,8,false,ham,postTraining,1,4,10065,1
562112366,1,Human Written GPT-4 Styled,211.0,23,true,phishing,Training,3,0,11916,1
25461255,1,GPT-4 Written Plain Styled,262.0,7,true,phishing,postTraining,2,4,12745,1
562112366,1,Human Written GPT-4 Styled,59.0,22,true,phishing,Training,3,2,17756,1
25461255,1,GPT-4 Written Plain Styled,633.0,6,true,phishing,postTraining,3,4,13642,1
25461255,1,GPT-4 Written Plain Styled,258.0,5,false,phishing,postTraining,1,4,9009,0
562112366,1,Human Written GPT-4 Styled,578.0,21,true,phishing,Training,3,2,10673,1
25461255,1,GPT-4 Written Plain Styled,1126.0,4,false,ham,postTraining,2,4,10180,1
562112366,1,Human Written GPT-4 Styled,1371.0,20,true,ham,Training,3,0,15005,0
25461255,1,GPT-4 Written Plain Styled,358.0,3,false,phishing,postTraining,1,4,9385,0
25461255,1,GPT-4 Written Plain Styled,10.0,2,true,phishing,postTraining,3,5,14717,1
25461255,1,GPT-4 Written Plain Styled,1190.0,1,false,ham,postTraining,1,4,2163,1
562112366,1,Human Written GPT-4 Styled,1291.0,19,false,ham,Training,2,0,10069,1
562112366,1,Human Written GPT-4 Styled,498.0,18,false,phishing,Training,3,0,7454,0
25461255,1,GPT-4 Written Plain Styled,545.0,40,true,phishing,Training,1,5,9704,1
562112366,1,Human Written GPT-4 Styled,799.0,17,false,ham,Training,3,0,14207,1
25461255,1,GPT-4 Written Plain Styled,762.0,39,false,ham,Training,0,3,19024,1
562112366,1,Human Written GPT-4 Styled,1119.0,16,false,ham,Training,3,2,12588,1
25461255,1,GPT-4 Written Plain Styled,1206.0,38,true,ham,Training,1,4,14162,0
562112366,1,Human Written GPT-4 Styled,311.0,15,true,phishing,Training,3,2,20402,1
25461255,1,GPT-4 Written Plain Styled,1166.0,37,false,ham,Training,3,4,11112,1
25461255,1,GPT-4 Written Plain Styled,581.0,36,true,phishing,Training,2,5,10488,1
562112366,1,Human Written GPT-4 Styled,271.0,14,true,phishing,Training,4,1,11274,1
25461255,1,GPT-4 Written Plain Styled,1114.0,35,false,ham,Training,1,3,17741,1
562112366,1,Human Written GPT-4 Styled,291.0,13,true,phishing,Training,3,1,9090,1
25461255,1,GPT-4 Written Plain Styled,742.0,34,true,phishing,Training,1,4,14720,1
562112366,1,Human Written GPT-4 Styled,175.0,12,true,phishing,Training,4,3,10640,1
25461255,1,GPT-4 Written Plain Styled,1042.0,33,false,ham,Training,0,4,13669,1
562112366,1,Human Written GPT-4 Styled,835.0,11,true,ham,Training,3,2,17674,0
25461255,1,GPT-4 Written Plain Styled,326.0,32,true,phishing,Training,2,5,12017,1
562112366,1,Human Written GPT-4 Styled,179.0,10,true,phishing,Training,4,1,15761,1
25461255,1,GPT-4 Written Plain Styled,994.0,31,false,ham,Training,1,4,10407,1
25461255,1,GPT-4 Written Plain Styled,1318.0,30,false,ham,Training,1,3,15921,1
562112366,1,Human Written GPT-4 Styled,510.0,9,true,phishing,Training,3,0,11114,1
25461255,1,GPT-4 Written Plain Styled,609.0,29,true,phishing,Training,4,5,10263,1
562112366,1,Human Written GPT-4 Styled,759.0,8,true,ham,Training,3,1,10115,0
25461255,1,GPT-4 Written Plain Styled,553.0,28,true,phishing,Training,2,5,11400,1
562112366,1,Human Written GPT-4 Styled,454.0,7,true,phishing,Training,3,2,7151,1
25461255,1,GPT-4 Written Plain Styled,1270.0,27,false,ham,Training,2,4,16172,1
562112366,1,Human Written GPT-4 Styled,183.0,6,true,phishing,Training,2,2,9342,1
562112366,1,Human Written GPT-4 Styled,1227.0,5,false,ham,Training,3,2,6868,1
25461255,1,GPT-4 Written Plain Styled,1090.0,26,true,ham,Training,1,4,12374,0
562112366,1,Human Written GPT-4 Styled,643.0,4,true,phishing,Training,4,3,17637,1
25461255,1,GPT-4 Written Plain Styled,1438.0,25,false,ham,Training,2,4,14120,1
562112366,1,Human Written GPT-4 Styled,1443.0,3,true,ham,Training,3,1,7507,0
25461255,1,GPT-4 Written Plain Styled,430.0,24,true,phishing,Training,2,4,12892,1
562112366,1,Human Written GPT-4 Styled,1271.0,2,false,ham,Training,3,2,14128,1
25461255,1,GPT-4 Written Plain Styled,414.0,23,false,phishing,Training,2,4,18655,0
562112366,1,Human Written GPT-4 Styled,1455.0,1,true,ham,Training,2,2,9968,0
25461255,1,GPT-4 Written Plain Styled,750.0,22,true,phishing,Training,3,5,10145,1
562112366,1,Human Written GPT-4 Styled,1183.0,10,false,ham,preTraining,4,3,7626,1
25461255,1,GPT-4 Written Plain Styled,1386.0,21,false,ham,Training,3,4,16927,1
562112366,1,Human Written GPT-4 Styled,1447.0,9,true,ham,preTraining,3,0,19667,0
562112366,1,Human Written GPT-4 Styled,315.0,8,true,phishing,preTraining,3,2,9664,1
25461255,1,GPT-4 Written Plain Styled,1402.0,20,true,ham,Training,2,5,17589,0
562112366,1,Human Written GPT-4 Styled,831.0,7,false,ham,preTraining,3,2,7815,1
562112366,1,Human Written GPT-4 Styled,399.0,6,true,phishing,preTraining,3,3,12484,1
25461255,1,GPT-4 Written Plain Styled,938.0,19,false,ham,Training,1,4,22311,1
562112366,1,Human Written GPT-4 Styled,295.0,5,true,phishing,preTraining,2,2,8181,1
562112366,1,Human Written GPT-4 Styled,1207.0,4,false,ham,preTraining,2,2,6564,1
25461255,1,GPT-4 Written Plain Styled,926.0,18,true,ham,Training,1,4,16039,0
562112366,1,Human Written GPT-4 Styled,1155.0,3,false,ham,preTraining,4,1,13355,1
562112366,1,Human Written GPT-4 Styled,494.0,2,false,phishing,preTraining,3,2,11475,0
25461255,1,GPT-4 Written Plain Styled,934.0,17,false,ham,Training,3,4,19299,1
562112366,1,Human Written GPT-4 Styled,1271.0,1,true,ham,preTraining,4,1,6411,0
25461255,1,GPT-4 Written Plain Styled,230.0,16,true,phishing,Training,4,5,16906,1
25461255,1,GPT-4 Written Plain Styled,426.0,15,true,phishing,Training,4,5,16696,1
25461255,1,GPT-4 Written Plain Styled,1230.0,14,false,ham,Training,1,3,25267,1
25461255,1,GPT-4 Written Plain Styled,958.0,13,false,ham,Training,1,4,29007,1
25461255,1,GPT-4 Written Plain Styled,533.0,12,true,phishing,Training,3,5,17135,1
25461255,1,GPT-4 Written Plain Styled,1262.0,11,false,ham,Training,2,4,23231,1
25461255,1,GPT-4 Written Plain Styled,674.0,10,true,phishing,Training,2,4,15111,1
25461255,1,GPT-4 Written Plain Styled,718.0,9,true,phishing,Training,4,5,23785,1
25461255,1,GPT-4 Written Plain Styled,1382.0,8,false,ham,Training,3,4,21814,1
588121795,1,Human Written Plain Styled,515.0,10,false,phishing,postTraining,3,0,7837,0
588121795,1,Human Written Plain Styled,804.0,9,true,ham,postTraining,3,2,8616,0
25461255,1,GPT-4 Written Plain Styled,142.0,7,true,phishing,Training,3,5,25624,1
588121795,1,Human Written Plain Styled,816.0,8,false,ham,postTraining,4,1,8399,1
588121795,1,Human Written Plain Styled,404.0,7,true,phishing,postTraining,2,2,17319,1
588121795,1,Human Written Plain Styled,296.0,6,true,phishing,postTraining,4,0,7730,1
25461255,1,GPT-4 Written Plain Styled,666.0,6,true,phishing,Training,3,4,17015,1
588121795,1,Human Written Plain Styled,292.0,5,true,phishing,postTraining,4,2,12020,1
588121795,1,Human Written Plain Styled,1168.0,4,false,ham,postTraining,3,1,10214,1
25461255,1,GPT-4 Written Plain Styled,633.0,5,false,phishing,Training,1,3,21109,0
588121795,1,Human Written Plain Styled,623.0,3,false,phishing,postTraining,4,2,14332,0
588121795,1,Human Written Plain Styled,1216.0,2,false,ham,postTraining,2,2,13221,1
25461255,1,GPT-4 Written Plain Styled,481.0,4,true,phishing,Training,2,4,23361,1
588121795,1,Human Written Plain Styled,360.0,1,true,phishing,postTraining,4,1,1758,1
588121795,1,Human Written Plain Styled,660.0,40,true,phishing,Training,3,1,9389,1
25461255,1,GPT-4 Written Plain Styled,34.0,3,true,phishing,Training,2,4,19389,1
588121795,1,Human Written Plain Styled,980.0,39,false,ham,Training,3,3,11035,1
25461255,1,GPT-4 Written Plain Styled,521.0,2,true,phishing,Training,4,5,25296,1
588121795,1,Human Written Plain Styled,1088.0,38,true,ham,Training,2,2,15371,0
25461255,1,GPT-4 Written Plain Styled,1218.0,1,false,ham,Training,3,4,43403,1
588121795,1,Human Written Plain Styled,1048.0,37,true,ham,Training,3,1,16776,0
588121795,1,Human Written Plain Styled,380.0,36,true,phishing,Training,3,2,9700,1
588121795,1,Human Written Plain Styled,1448.0,35,false,ham,Training,4,0,7393,1
588121795,1,Human Written Plain Styled,1276.0,34,false,ham,Training,4,3,5651,1
588121795,1,Human Written Plain Styled,696.0,33,true,phishing,Training,2,1,32855,1
25461255,1,GPT-4 Written Plain Styled,1098.0,10,false,ham,preTraining,0,2,24778,1
588121795,1,Human Written Plain Styled,96.0,32,true,phishing,Training,3,0,7730,1
588121795,1,Human Written Plain Styled,1228.0,31,false,ham,Training,3,3,13943,1
994142245,1,Human Written Plain Styled,1328.0,10,false,ham,postTraining,4,4,5811,1
25461255,1,GPT-4 Written Plain Styled,66.0,9,false,phishing,preTraining,1,4,29764,0
588121795,1,Human Written Plain Styled,52.0,30,false,phishing,Training,3,2,10822,0
994142245,1,Human Written Plain Styled,507.0,9,false,phishing,postTraining,4,4,5465,0
994142245,1,Human Written Plain Styled,1380.0,8,false,ham,postTraining,4,4,5808,1
588121795,1,Human Written Plain Styled,156.0,29,true,phishing,Training,2,0,10234,1
994142245,1,Human Written Plain Styled,1288.0,7,false,ham,postTraining,4,4,6049,1
25461255,1,GPT-4 Written Plain Styled,822.0,8,false,ham,preTraining,3,0,28626,1
994142245,1,Human Written Plain Styled,499.0,6,false,phishing,postTraining,4,4,7964,0
588121795,1,Human Written Plain Styled,1156.0,28,false,ham,Training,4,1,8807,1
994142245,1,Human Written Plain Styled,980.0,5,true,ham,postTraining,4,0,7619,0
994142245,1,Human Written Plain Styled,984.0,4,false,ham,postTraining,4,4,4992,1
588121795,1,Human Written Plain Styled,1432.0,27,true,ham,Training,3,3,16115,0
994142245,1,Human Written Plain Styled,780.0,3,false,ham,postTraining,4,4,13592,1
994142245,1,Human Written Plain Styled,768.0,2,true,ham,postTraining,4,0,13190,0
25461255,1,GPT-4 Written Plain Styled,1214.0,7,false,ham,preTraining,2,3,14873,1
588121795,1,Human Written Plain Styled,916.0,26,true,ham,Training,4,2,8565,0
994142245,1,Human Written Plain Styled,884.0,1,false,ham,postTraining,4,4,8640,1
588121795,1,Human Written Plain Styled,900.0,25,true,ham,Training,2,2,14119,0
25461255,1,GPT-4 Written Plain Styled,585.0,6,true,phishing,preTraining,4,5,28251,1
994142245,1,Human Written Plain Styled,984.0,40,false,ham,Training,4,4,7564,1
25461255,1,GPT-4 Written Plain Styled,266.0,5,true,phishing,preTraining,3,4,25585,1
588121795,1,Human Written Plain Styled,688.0,24,true,phishing,Training,4,2,8338,1
994142245,1,Human Written Plain Styled,1260.0,39,false,ham,Training,4,4,4696,1
588121795,1,Human Written Plain Styled,1300.0,23,false,ham,Training,4,0,6865,1
994142245,1,Human Written Plain Styled,252.0,38,false,phishing,Training,4,4,4802,0
994142245,1,Human Written Plain Styled,708.0,37,false,phishing,Training,4,4,5881,0
588121795,1,Human Written Plain Styled,344.0,22,true,phishing,Training,3,2,13586,1
25461255,1,GPT-4 Written Plain Styled,1114.0,4,false,ham,preTraining,2,2,28823,1
994142245,1,Human Written Plain Styled,1164.0,36,true,ham,Training,4,0,7401,0
588121795,1,Human Written Plain Styled,280.0,21,false,phishing,Training,2,2,12517,0
994142245,1,Human Written Plain Styled,1200.0,35,false,ham,Training,4,4,5921,1
994142245,1,Human Written Plain Styled,52.0,34,true,phishing,Training,4,0,11859,1
588121795,1,Human Written Plain Styled,1040.0,20,false,ham,Training,4,0,7493,1
25461255,1,GPT-4 Written Plain Styled,730.0,3,true,phishing,preTraining,1,4,33400,1
588121795,1,Human Written Plain Styled,20.0,19,false,phishing,Training,2,2,19317,0
994142245,1,Human Written Plain Styled,32.0,33,false,phishing,Training,4,4,4966,0
994142245,1,Human Written Plain Styled,780.0,32,false,ham,Training,4,4,4497,1
25461255,1,GPT-4 Written Plain Styled,1342.0,2,false,ham,preTraining,3,4,46786,1
588121795,1,Human Written Plain Styled,276.0,18,true,phishing,Training,4,1,9572,1
994142245,1,Human Written Plain Styled,192.0,31,false,phishing,Training,4,4,6452,0
994142245,1,Human Written Plain Styled,152.0,30,false,phishing,Training,4,4,5806,0
588121795,1,Human Written Plain Styled,1440.0,17,true,ham,Training,3,2,10433,0
994142245,1,Human Written Plain Styled,1432.0,29,false,ham,Training,4,4,6175,1
588121795,1,Human Written Plain Styled,635.0,16,true,phishing,Training,2,2,7944,1
994142245,1,Human Written Plain Styled,1092.0,28,false,ham,Training,4,4,7800,1
25461255,1,GPT-4 Written Plain Styled,485.0,1,true,phishing,preTraining,4,5,2269258,1
588121795,1,Human Written Plain Styled,1404.0,15,false,ham,Training,4,3,22721,1
994142245,1,Human Written Plain Styled,1232.0,27,false,ham,Training,4,4,11080,1
994142245,1,Human Written Plain Styled,36.0,26,false,phishing,Training,4,4,9172,0
588121795,1,Human Written Plain Styled,224.0,14,true,phishing,Training,3,0,10729,1
994142245,1,Human Written Plain Styled,8.0,25,false,phishing,Training,4,4,5821,0
588121795,1,Human Written Plain Styled,188.0,13,false,phishing,Training,3,0,7633,0
994142245,1,Human Written Plain Styled,1096.0,24,false,ham,Training,4,4,6284,1
588121795,1,Human Written Plain Styled,1332.0,12,true,ham,Training,3,1,10240,0
994142245,1,Human Written Plain Styled,136.0,23,false,phishing,Training,4,4,4803,0
588121795,1,Human Written Plain Styled,1132.0,11,true,ham,Training,2,2,55062,0
994142245,1,Human Written Plain Styled,172.0,22,false,phishing,Training,4,4,6670,0
994142245,1,Human Written Plain Styled,571.0,21,false,phishing,Training,4,4,13647,0
994142245,1,Human Written Plain Styled,784.0,20,true,ham,Training,4,0,10587,0
994142245,1,Human Written Plain Styled,1192.0,19,false,ham,Training,4,4,9261,1
588121795,1,Human Written Plain Styled,1336.0,10,false,ham,Training,3,2,8601,1
994142245,1,Human Written Plain Styled,1444.0,18,false,ham,Training,4,4,4787,1
588121795,1,Human Written Plain Styled,487.0,9,true,phishing,Training,2,0,7992,1
994142245,1,Human Written Plain Styled,1408.0,17,false,ham,Training,4,4,4509,1
994142245,1,Human Written Plain Styled,320.0,16,false,phishing,Training,4,4,8189,0
588121795,1,Human Written Plain Styled,988.0,8,false,ham,Training,4,0,27843,1
